Time (msec);..ECT (°C);..IAT (°C);..IGN (°BTDC);..IPW (ms);..Load (mg/stroke);..MAF (kg/h);..RPM (RPM);..TPS (%);.IACV (%);.IdleFT1 (ms);.LTFT1 (%);.STFT1 (%);.V_MAF (VDC);V_O2_Front #1 (VDC);..Knock (° Cor);Innovate MTS PSB-1 CH3 (PSI);Innovate Wideband AFR (AFR Gasoline)
80884;89,4;44,6;5,1;0,694;47,65;22,75;2678;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
80966;89,4;44,6;4,4;0,667;45,61;21,75;2677;0,4;0,53;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
81045;89,4;44,6;3,6;0,641;43,49;20,75;2680;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
81127;89,4;44,6;3,6;0,641;43,58;20,75;2673;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
81205;89,4;44,6;3,6;0,641;43,58;20,75;2677;0,4;0,53;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
81287;89,4;44,6;4,4;0,667;45,78;21,75;2669;0,4;0,53;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
81365;89,4;44,6;3,6;0,641;43,58;20,75;2675;0,4;0,53;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
81444;89,4;44,6;5,1;0,694;47,82;22,75;2671;0,4;0,53;0,00;0,14;0,00;0,90;4,82;0,00;0;20,33
81524;89,4;44,6;4,4;0,667;45,78;21,75;2667;0,4;0,53;0,00;0,14;0,00;0,88;4,84;0,00;0;20,33
81606;89,4;44,6;3,3;0,614;41,54;19,75;2670;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
81685;89,4;44,6;3,6;0,641;43,83;20,75;2662;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
81764;89,4;44,6;4,4;0,667;45,78;21,75;2667;0,4;0,53;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
81845;89,4;44,6;2,9;0,614;41,71;19,75;2662;0,4;0,53;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
81924;89,4;44,6;4,4;0,667;45,78;21,75;2667;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
82005;89,4;44,6;3,3;0,641;43,83;20,75;2658;0,4;0,53;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
82086;89,4;44,6;3,3;0,646;43,92;20,75;2654;0,4;0,53;0,00;0,14;0,00;0,84;4,84;0,00;0;20,33
82164;89,4;44,6;2,1;0,587;39,68;18,75;2656;0,4;0,53;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
82245;89,4;44,6;4,0;0,673;45,95;21,75;2660;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
82326;89,4;44,6;5,1;0,726;50,27;23,75;2652;0,4;0,53;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
82404;89,4;44,6;3,3;0,646;43,92;20,75;2652;0,4;0,53;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
82486;89,4;44,6;1,4;0,561;37,64;17,75;2655;0,4;0,53;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
82565;89,4;44,6;3,3;0,646;43,92;20,75;2655;0,4;0,53;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
82644;89,4;44,6;4,0;0,673;45,95;21,75;2656;0,4;0,53;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
82727;89,4;44,6;4,0;0,673;46,04;21,75;2652;0,4;0,53;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
82806;88,7;44,6;2,5;0,619;41,88;19,75;2648;0,4;0,53;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
82884;88,7;44,6;4,0;0,673;46,21;21,75;2642;0,4;0,53;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
82964;88,7;44,6;2,1;0,593;39,93;18,75;2643;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
83045;88,7;44,6;2,5;0,619;42,05;19,75;2639;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
83124;88,7;44,6;4,0;0,673;46,29;21,75;2638;0,4;0,54;0,00;0,14;0,00;0,90;4,82;0,00;0;20,33
83205;88,7;45,4;2,1;0,593;40,02;18,75;2633;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
83287;88,7;45,4;4,0;0,673;46,29;21,75;2636;0,4;0,54;0,00;0,14;0,00;0,86;4,84;0,00;0;20,33
83366;88,7;45,4;3,3;0,651;44,34;20,75;2629;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
83446;88,7;45,4;3,3;0,651;44,34;20,75;2631;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
83526;88,7;45,4;1,4;0,566;37,98;17,75;2628;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
83607;88,7;45,4;3,3;0,651;44,34;20,75;2629;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
83686;88,7;44,6;4,0;0,678;46,54;21,75;2625;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
83766;88,7;44,6;4,0;0,678;46,54;21,75;2622;0,4;0,54;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
83846;88,7;44,6;2,9;0,651;44,51;20,75;2618;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
83926;88,7;44,6;2,9;0,651;44,51;20,75;2619;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
84005;88,7;44,6;2,5;0,625;42,39;19,75;2620;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
84087;88,7;44,6;1,8;0,598;40,27;18,75;2621;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
84165;88,7;44,6;2,9;0,651;44,51;20,75;2617;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
84246;88,7;44,6;2,5;0,625;42,47;19,75;2615;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
84324;88,7;44,6;3,3;0,651;44,68;20,75;2611;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
84405;88,7;44,6;2,5;0,625;42,47;19,75;2612;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
84485;88,7;44,6;3,6;0,684;46,88;21,75;2607;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
84564;88,7;44,6;3,6;0,678;46,71;21,75;2613;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
84644;88,7;45,4;1,0;0,571;38,32;17,75;2608;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
84725;88,7;45,4;1,8;0,598;40,44;18,75;2610;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
84805;88,7;45,4;2,5;0,630;42,64;19,75;2603;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
84884;88,7;45,4;3,3;0,657;44,76;20,75;2603;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
84965;88,7;45,4;3,6;0,684;46,97;21,75;2602;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
85045;88,7;45,4;2,5;0,630;42,64;19,75;2603;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
85124;88,7;45,4;2,9;0,657;44,93;20,75;2596;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
85206;88,7;45,4;1,0;0,577;38,57;17,75;2590;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
85285;88,7;45,4;2,9;0,657;44,93;20,75;2593;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
85365;88,7;45,4;1,8;0,603;40,61;18,75;2595;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
85446;88,7;45,4;4,4;0,710;49,17;22,75;2596;0,4;0,54;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
85524;88,7;45,4;3,6;0,689;47,22;21,75;2587;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
85605;88,7;45,4;3,6;0,689;47,22;21,75;2587;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
85686;88,7;45,4;3,3;0,689;47,31;21,75;2582;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
85764;88,0;45,4;3,6;0,689;47,22;21,75;2587;0,4;0,54;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
85845;88,0;45,4;2,5;0,630;42,98;19,75;2583;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
85925;88,0;45,4;2,1;0,630;42,98;19,75;2583;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
86004;88,0;45,4;2,5;0,630;42,98;19,75;2583;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
86084;88,0;45,4;2,9;0,662;45,27;20,75;2576;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
86163;88,0;45,4;1,4;0,603;40,95;18,75;2576;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
86245;88,0;45,4;2,9;0,662;45,36;20,75;2572;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
86325;88,0;45,4;1,4;0,603;40,95;18,75;2574;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
86406;88,0;45,4;3,3;0,689;47,48;21,75;2571;0,4;0,54;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
86485;88,0;45,4;3,3;0,689;47,39;21,75;2577;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
86566;88,0;45,4;2,9;0,662;45,27;20,75;2575;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
86646;88,0;45,4;2,9;0,662;45,36;20,75;2569;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
86725;88,0;45,4;1,4;0,609;41,03;18,75;2568;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
86804;88,0;45,4;1,4;0,609;41,12;18,75;2564;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
86885;88,0;45,4;2,1;0,635;43,24;19,75;2569;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
86965;88,0;45,4;1,4;0,609;41,12;18,75;2566;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
87045;88,0;45,4;3,3;0,689;47,48;21,75;2572;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
87125;88,0;45,4;1,0;0,577;38,91;17,75;2566;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
87204;88,0;45,4;1,0;0,582;39,08;17,75;2557;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
87286;88,0;45,4;3,6;0,694;47,73;21,75;2558;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
87366;88,0;45,4;1,0;0,582;39,00;17,75;2560;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
87443;88,0;45,4;2,1;0,635;43,32;19,75;2561;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
87525;88,0;45,4;3,6;0,694;47,82;21,75;2556;0,4;0,54;0,00;0,14;0,00;0,88;4,82;0,00;0;20,33
87606;88,0;45,4;3,6;0,694;47,82;21,75;2556;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
87684;88,0;45,4;2,9;0,667;45,70;20,75;2553;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
87765;88,0;45,4;2,9;0,667;45,70;20,75;2552;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
87845;88,0;45,4;3,6;0,694;47,82;21,75;2554;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
87924;88,0;45,4;0,3;0,555;36,96;16,75;2551;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
88006;88,0;45,4;1,8;0,609;41,37;18,75;2549;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
88096;88,0;45,4;2,9;0,667;45,78;20,75;2545;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
88175;88,0;45,4;2,1;0,641;43,58;19,75;2548;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
88254;88,0;45,4;2,9;0,667;45,78;20,75;2544;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
88336;88,0;45,4;1,8;0,641;43,75;19,75;2540;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
88414;88,0;45,4;2,5;0,673;45,95;20,75;2539;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
88493;88,0;45,4;3,3;0,700;48,16;21,75;2534;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
88577;88,0;45,4;2,1;0,641;43,83;19,75;2534;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
88654;88,0;45,4;3,3;0,700;48,07;21,75;2539;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
88735;88,0;45,4;2,5;0,673;45,95;20,75;2537;0,4;0,54;0,00;0,14;0,00;0,86;4,80;0,00;0;20,33
88816;87,2;45,4;2,5;0,673;45,95;20,75;2536;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
88895;87,2;45,4;1,8;0,646;43,92;19,75;2527;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
88974;87,2;45,4;1,8;0,641;43,83;19,75;2531;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
89054;87,2;45,4;1,4;0,614;41,63;18,75;2534;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
89135;87,2;45,4;1,0;0,614;41,63;18,75;2531;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
89215;87,2;45,4;2,5;0,673;46,04;20,75;2530;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
89295;87,2;45,4;2,5;0,673;46,21;20,75;2525;0,4;0,54;0,00;0,14;0,00;0,86;4,80;0,00;0;20,33
89374;87,2;45,4;1,8;0,646;44,00;19,75;2521;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
89455;87,2;45,4;1,0;0,619;41,88;18,75;2518;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
89535;87,2;45,4;1,0;0,619;41,88;18,75;2518;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
89615;87,2;45,4;1,8;0,646;44,09;19,75;2517;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
89702;87,2;46,1;0,6;0,587;39,68;17,75;2518;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
89785;87,2;46,1;1,0;0,619;41,88;18,75;2518;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
89867;87,2;46,1;1,0;0,619;41,88;18,75;2516;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
89944;87,2;46,1;1,8;0,646;44,26;19,75;2509;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
90025;87,2;46,1;1,0;0,619;41,88;18,75;2516;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
90105;87,2;46,1;0,6;0,593;39,85;17,75;2508;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
90185;87,2;46,1;1,8;0,651;44,34;19,75;2506;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
90264;87,2;46,1;1,0;0,619;42,05;18,75;2508;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
90344;87,2;46,1;1,8;0,651;44,34;19,75;2506;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
90424;87,2;46,1;2,1;0,678;46,54;20,75;2503;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
90505;87,2;46,1;1,0;0,619;42,14;18,75;2504;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
90584;87,2;46,1;1,4;0,651;44,34;19,75;2502;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
90664;87,2;46,1;1,4;0,651;44,51;19,75;2495;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
90745;87,2;46,1;0,3;0,593;39,93;17,75;2501;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
90824;87,2;46,1;-0,5;0,566;37,81;16,75;2495;0,4;0,54;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
90906;87,2;46,1;1,4;0,651;44,59;19,75;2491;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
90987;87,2;46,1;-0,5;0,566;37,81;16,75;2493;0,4;0,54;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
91073;87,2;46,1;0,3;0,593;40,10;17,75;2490;0,4;0,54;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
91156;87,2;46,1;2,1;0,684;46,80;20,75;2491;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
91236;87,2;46,1;0,6;0,625;42,39;18,75;2488;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
91315;87,2;46,1;1,0;0,625;42,56;18,75;2479;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
91395;87,2;46,1;0,3;0,598;40,27;17,75;2480;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
91475;87,2;46,1;-0,5;0,566;38,07;16,75;2478;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
91556;87,2;46,1;1,0;0,625;42,56;18,75;2476;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
91634;87,2;46,1;2,9;0,716;49,34;21,75;2474;0,4;0,54;0,00;0,14;0,00;0,86;4,80;0,00;0;20,33
91714;87,2;46,1;1,0;0,630;42,64;18,75;2474;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
91795;87,2;46,1;2,1;0,684;47,14;20,75;2475;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
91876;87,2;46,1;2,1;0,689;47,22;20,75;2468;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
91954;87,2;46,1;0,3;0,598;40,44;17,75;2470;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
92035;87,2;46,1;2,1;0,689;47,31;20,75;2466;0,4;0,54;0,00;0,14;0,00;0,84;4,80;0,00;0;20,33
92114;87,2;46,1;1,4;0,662;45,10;19,75;2460;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
92195;87,2;46,1;-0,1;0,598;40,52;17,75;2463;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
92274;86,5;46,1;0,6;0,630;42,90;18,75;2460;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
92354;86,5;46,1;1,4;0,662;45,27;19,75;2453;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
92436;86,5;46,1;0,6;0,630;42,98;18,75;2454;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
92515;86,5;46,1;2,1;0,694;47,56;20,75;2452;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
92596;86,5;46,1;0,6;0,635;43,07;18,75;2447;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
92674;86,5;46,1;-0,1;0,603;40,86;17,75;2446;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
92755;86,5;46,1;1,4;0,662;45,36;19,75;2446;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
92836;86,5;46,1;1,4;0,667;45,53;19,75;2440;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
92914;86,5;46,1;2,1;0,694;47,82;20,75;2439;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
92995;86,5;46,1;0,6;0,635;43,32;18,75;2434;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
93075;86,5;46,1;0,6;0,635;43,24;18,75;2437;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
93156;86,5;46,1;-0,8;0,577;38,74;16,75;2433;0,4;0,54;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
93236;86,5;46,1;-0,1;0,609;41,12;17,75;2430;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
93316;86,5;46,1;-0,5;0,577;38,91;16,75;2425;0,4;0,54;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
93396;86,5;46,1;-0,5;0,609;41,20;17,75;2425;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
93475;86,5;46,1;1,8;0,700;48,07;20,75;2424;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
93554;86,5;46,1;0,3;0,641;43,49;18,75;2423;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
93635;86,5;46,1;-0,1;0,609;41,37;17,75;2417;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
93715;86,5;46,1;0,3;0,641;43,66;18,75;2416;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
93793;86,5;46,1;0,3;0,641;43,66;18,75;2417;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
93876;86,5;46,1;-0,1;0,609;41,37;17,75;2415;0,4;0,54;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
93954;86,5;46,1;1,8;0,705;48,41;20,75;2408;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
94034;86,5;46,1;1,0;0,673;46,12;19,75;2407;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
94117;86,5;46,1;-1,6;0,550;36,79;15,75;2411;0,4;0,54;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
94195;86,5;46,1;1,0;0,673;46,12;19,75;2409;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
94275;86,5;46,1;-0,1;0,614;41,46;17,75;2408;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
94355;86,5;46,1;1,8;0,705;48,49;20,75;2404;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
94434;86,5;46,1;0,3;0,651;44,00;18,75;2396;0,4;0,54;0,00;0,14;0,00;0,84;4,80;0,00;0;20,33
94516;86,5;46,1;0,3;0,651;44,00;18,75;2399;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
94594;86,5;46,1;0,6;0,641;43,83;18,75;2404;0,4;0,54;0,00;0,14;0,00;0,84;4,80;0,00;0;20,33
94674;86,5;46,1;-0,5;0,619;41,71;17,75;2395;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
94754;86,5;46,1;1,0;0,684;46,37;19,75;2394;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
94834;86,5;46,1;-0,1;0,657;44,34;18,75;2378;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
94915;86,5;46,1;0,3;0,651;44,09;18,75;2390;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
94995;86,5;46,1;0,3;0,651;44,17;18,75;2387;0,4;0,54;0,00;0,14;0,00;0,82;4,82;0,00;0;20,33
95075;86,5;46,1;-0,1;0,651;44,26;18,75;2382;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
95161;86,5;46,1;-0,1;0,657;44,34;18,75;2377;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
95244;85,7;46,1;-0,8;0,625;42,05;17,75;2374;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
95325;85,7;46,1;-0,8;0,625;42,05;17,75;2374;0,4;0,54;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
95405;85,7;46,1;-0,8;0,625;42,22;17,75;2368;0,4;0,54;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
95485;85,7;46,1;-0,8;0,625;42,14;17,75;2370;0,4;0,54;0,00;0,14;0,00;0,76;4,80;0,00;0;20,33
95564;85,7;46,1;0,6;0,689;46,97;19,75;2363;0,4;0,54;0,00;0,14;0,00;0,84;4,80;0,00;0;20,33
95644;85,7;46,1;-1,2;0,598;40,02;16,75;2358;0,4;0,54;0,00;0,14;0,00;0,74;4,80;0,00;0;20,33
95727;85,7;46,1;-0,1;0,657;44,68;18,75;2359;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
95804;85,7;46,1;-0,8;0,630;42,39;17,75;2358;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
95884;85,7;46,1;-1,2;0,598;40,02;16,75;2357;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
95965;85,7;46,1;-0,1;0,662;44,93;18,75;2349;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
96045;85,7;46,1;0,6;0,694;47,31;19,75;2348;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
96126;85,7;46,1;-1,6;0,603;40,27;16,75;2345;0,4;0,54;0,00;0,14;0,00;0,76;4,82;0,00;0;20,33
96204;85,7;46,1;-0,1;0,662;45,02;18,75;2344;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
96285;85,7;46,1;-0,1;0,667;45,10;18,75;2340;0,4;0,54;0,00;0,14;0,00;0,84;4,82;0,00;0;20,33
96365;85,7;46,1;-1,6;0,603;40,36;16,75;2338;0,4;0,54;0,00;0,14;0,00;0,74;4,82;0,00;0;20,33
96445;85,7;46,1;1,0;0,726;49,94;20,75;2336;0,4;0,54;0,00;0,14;0,00;0,82;4,80;0,00;0;20,33
96526;85,7;46,1;-0,1;0,667;45,19;18,75;2334;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
96604;85,7;46,1;-1,6;0,603;40,52;16,75;2330;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
96684;85,7;46,1;-1,6;0,609;40,61;16,75;2325;0,4;0,54;0,00;0,14;0,00;0,78;4,82;0,00;0;20,33
96765;85,7;46,1;1,4;0,732;50,19;20,75;2321;0,4;0,54;0,00;0,14;0,00;0,86;4,82;0,00;0;20,33
96846;85,7;46,1;0,6;0,700;47,82;19,75;2321;0,4;0,54;0,00;0,14;0,00;0,80;4,82;0,00;0;20,33
96925;85,7;46,1;-0,1;0,673;45,53;18,75;2318;0,4;0,54;0,00;0,14;0,00;0,80;4,80;0,00;0;20,33
97003;85,7;46,1;-0,5;0,673;45,61;18,75;2313;0,4;0,54;0,00;0,14;0,00;0,78;4,80;0,00;0;20,33
